,0,1,2,3,4
0,0.5,0.6,0.050000000000000044,0.5,0.4
1,0.5,0.6,0.5,0.5,0.5
2,0.5,0.04999999999999982,0.7,0.75,0.5
3,0.5,0.04999999999999982,0.8,0.95,0.5
4,0.5,0.04999999999999982,0.6,0.95,0.5
5,0.5,0.04999999999999982,0.7,0.9,0.5
6,0.5,0.04999999999999982,0.65,0.9,0.75
7,0.5,0.04999999999999982,0.7,0.9,0.8
8,0.5,0.04999999999999982,0.75,0.95,0.9
9,0.5,0.04999999999999982,0.8,0.95,0.95
10,0.5,0.04999999999999982,0.8,0.95,0.9
11,0.5,0.04999999999999982,0.9,0.95,0.8
12,0.5,0.04999999999999982,0.95,0.95,0.8
13,0.5,0.04999999999999982,0.95,0.95,0.85
14,0.5,0.04999999999999982,0.95,0.95,0.8
15,0.5,0.04999999999999982,1.0,1.0,0.8
16,0.5,0.04999999999999982,1.0,0.95,0.8
17,0.5,0.04999999999999982,0.85,0.95,0.85
18,0.5,0.04999999999999982,0.9,0.95,0.85
19,0.5,0.04999999999999982,0.95,0.9,0.9
20,0.5,0.04999999999999982,0.95,1.0,0.85
21,0.5,0.04999999999999982,0.95,0.95,0.95
22,0.5,0.04999999999999982,1.0,0.95,0.95
23,0.5,0.04999999999999982,0.95,0.95,0.95
24,0.5,0.04999999999999982,1.0,0.95,0.95
25,0.5,0.04999999999999982,0.95,0.95,0.95
26,0.5,0.04999999999999982,0.95,0.95,0.95
27,0.5,0.04999999999999982,0.95,0.95,0.95
28,0.5,0.04999999999999982,0.95,0.95,0.95
29,0.5,0.04999999999999982,1.0,0.95,0.95
30,0.5,0.04999999999999982,1.0,0.95,0.95
31,0.5,0.04999999999999982,1.0,0.95,0.95
32,0.5,0.04999999999999982,0.95,0.95,0.95
33,0.5,0.04999999999999982,0.95,0.95,0.95
34,0.5,0.04999999999999982,0.95,0.95,0.95
35,0.5,0.04999999999999982,0.95,0.95,0.95
36,0.5,0.04999999999999982,0.95,0.95,0.95
37,0.75,0.04999999999999982,0.95,0.95,0.95
38,0.75,0.04999999999999982,0.95,0.95,0.95
39,0.75,0.5,0.95,0.95,0.95
40,0.75,0.5,0.95,0.95,0.95
41,0.9,0.5,0.95,0.95,0.95
42,0.9,0.5,0.95,0.95,0.95
43,0.9,0.5,0.95,0.95,0.95
44,0.9,0.5,0.95,0.95,0.95
45,0.9,0.5,0.95,0.95,0.95
46,0.9,0.5,0.95,0.95,0.95
47,0.9,0.5,0.95,0.95,0.95
48,0.9,0.5,0.95,1.0,0.95
49,0.9,0.5,0.95,1.0,0.95
50,0.9,0.5,0.95,1.0,0.95
51,0.9,0.5,0.95,1.0,0.95
52,0.9,0.5,0.95,1.0,0.95
53,0.9,0.5,0.95,1.0,0.95
54,0.9,0.5,0.95,1.0,0.95
55,0.95,0.5,0.95,1.0,0.95
56,0.9,0.5,0.95,1.0,0.95
57,0.9,0.5,0.95,1.0,0.95
58,0.9,0.5,0.95,1.0,0.95
59,0.9,0.5,0.95,1.0,0.95
60,0.9,0.5,0.95,0.95,0.95
61,0.9,0.5,0.95,0.95,0.95
62,0.9,0.5,0.95,0.95,0.95
63,0.9,0.5,0.95,0.95,0.95
64,0.9,0.5,0.95,0.95,0.95
65,0.9,0.5,0.95,0.95,0.95
66,0.9,0.5,0.95,0.95,0.95
67,0.9,0.5,0.95,0.95,0.95
68,0.9,0.5,0.95,0.95,0.95
69,0.9,0.5,0.95,0.95,0.95
70,0.9,0.5,0.95,0.95,0.95
71,0.9,0.5,0.95,0.9,0.95
72,0.9,0.5,0.95,0.9,0.95
73,0.9,0.5,0.95,0.9,0.95
74,0.9,0.5,0.95,0.9,0.95
75,0.9,0.5,0.95,0.9,0.95
76,0.9,0.8,0.95,0.9,0.95
77,0.9,0.85,0.95,0.9,0.95
78,0.9,0.85,0.95,0.9,0.95
79,0.9,0.9,0.95,0.9,0.95
80,0.9,0.9,0.95,0.9,0.95
81,0.9,0.95,0.95,0.9,0.95
82,0.9,0.95,0.95,0.9,0.95
83,0.9,0.95,0.95,0.9,0.95
84,0.9,0.95,0.95,0.9,0.95
85,0.9,0.95,0.95,0.9,0.95
86,0.9,0.95,0.95,0.9,0.95
87,0.9,0.95,0.95,0.9,0.95
88,0.9,0.95,0.95,0.9,0.95
89,0.9,0.95,0.95,0.9,0.95
90,0.9,0.95,0.95,0.9,0.95
91,0.9,0.95,0.95,0.9,0.95
92,0.9,0.95,0.95,0.9,0.95
93,0.9,0.95,0.95,0.9,0.95
94,0.9,0.95,0.95,0.9,0.95
95,0.9,0.95,0.95,0.9,0.95
96,0.9,0.95,0.95,0.9,0.95
97,0.9,0.95,0.95,0.9,0.95
98,0.9,0.95,0.95,0.9,0.95
99,0.9,0.95,0.95,0.9,0.95
